Timestamp                       Thread     Type        Activity             PID    TTL  
2025-07-17 13:53:06.738169+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_reset_statistics in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738183+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_register_requesttypes in CFBundle 0x7fd07d419b00 </System/Library/OpenDirectory/Modules/SystemCache.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738183+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Loading base node configurations
2025-07-17 13:53:06.738547+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Initialization: Scanning for configurations in '/System/Library/OpenDirectory/Configurations/'
2025-07-17 13:53:06.738736+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol start in CFBundle 0x7fee94605520 </System/Library/SystemConfiguration/PPPController.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738753+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol start_PPPController in CFBundle 0x7fee94605520 </System/Library/SystemConfiguration/PPPController.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738766+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol prime in CFBundle 0x7fee94605520 </System/Library/SystemConfiguration/PPPController.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738775+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol prime_PPPController in CFBundle 0x7fee94605520 </System/Library/SystemConfiguration/PPPController.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.738938+1000 0x3a6      Default     0x0                  117    0    diskarbitrationd: (libxpc.dylib) [com.apple.xpc:connection] [0x7f7eb6f076f0] activating connection: mach=true listener=false peer=false name=com.apple.filesystems.fskitd
2025-07-17 13:53:06.738977+1000 0x3a7      Default     0x0                  117    0    diskarbitrationd: (libxpc.dylib) [com.apple.xpc:connection] [0x7f7eb5f063e0] activating connection: mach=true listener=false peer=false name=com.apple.filesystems.fskitd
2025-07-17 13:53:06.739029+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Platform SSO' at path '/System/Library/OpenDirectory/Configurations/PlatformSSO.plist'
2025-07-17 13:53:06.739074+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.739074+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Platform SSO' as locked for changes
2025-07-17 13:53:06.739075+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Platform SSO' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.739096+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Platform SSO'
2025-07-17 13:53:06.739262+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Active Directory' at path '/System/Library/OpenDirectory/Configurations/Active Directory.plist'
2025-07-17 13:53:06.739283+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.739283+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Active Directory' as locked for changes
2025-07-17 13:53:06.739284+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Active Directory' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.739285+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Active Directory' as hidden
2025-07-17 13:53:06.739848+1000 0x34e      Default     0x0                  131    0    securityd: (libxpc.dylib) [com.apple.xpc:connection] [0x7fa231405c10] activating connection: mach=true listener=false peer=false name=com.apple.analyticsd
2025-07-17 13:53:06.740237+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Local' at path '/System/Library/OpenDirectory/Configurations/Local.plist'
2025-07-17 13:53:06.740254+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.740254+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Local' as locked for changes
2025-07-17 13:53:06.740255+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Local' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.740256+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Local' as hidden
2025-07-17 13:53:06.740687+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Search' at path '/System/Library/OpenDirectory/Configurations/Search.plist'
2025-07-17 13:53:06.740737+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.740737+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Search' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.740739+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Search'
2025-07-17 13:53:06.740752+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd:] internal event: WILL_SPAWN, code = 0
2025-07-17 13:53:06.740763+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd:] service state: spawn scheduled
2025-07-17 13:53:06.740764+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd:] service state: spawning
2025-07-17 13:53:06.740794+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd:] launching: ipc (mach)
2025-07-17 13:53:06.740896+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/LDAPv3' at path '/System/Library/OpenDirectory/Configurations/LDAPv3.plist'
2025-07-17 13:53:06.740914+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.740914+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/LDAPv3' as locked for changes
2025-07-17 13:53:06.740915+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/LDAPv3' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.740916+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/LDAPv3' as hidden
2025-07-17 13:53:06.741071+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Configure' at path '/System/Library/OpenDirectory/Configurations/Configure.plist'
2025-07-17 13:53:06.741104+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.741105+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Configure' as locked for changes
2025-07-17 13:53:06.741106+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Configure' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.741107+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Configure' as hidden
2025-07-17 13:53:06.741180+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd [158]:] xpcproxy spawned with pid 158
2025-07-17 13:53:06.741190+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd [158]:] internal event: SPAWNED, code = 0
2025-07-17 13:53:06.741191+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd [158]:] service state: xpcproxy
2025-07-17 13:53:06.741198+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.filesystems.fskitd [158]:] internal event: SOURCE_ATTACH, code = 0
2025-07-17 13:53:06.741240+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C:] internal event: WILL_SPAWN, code = 0
2025-07-17 13:53:06.741243+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C:] service state: spawn scheduled
2025-07-17 13:53:06.741244+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C:] service state: spawning
2025-07-17 13:53:06.741260+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C:] launching: ipc (mach)
2025-07-17 13:53:06.741311+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Found configuration for node name '/Contacts' at path '/System/Library/OpenDirectory/Configurations/Contacts.plist'
2025-07-17 13:53:06.741344+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.741352+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Flagging configuration '/Contacts' as a system-owned configuration that cannot be deleted
2025-07-17 13:53:06.741354+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered node with name '/Contacts'
2025-07-17 13:53:06.741365+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Initialization: Opening /Local/Default
2025-07-17 13:53:06.741581+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C [159]:] xpcproxy spawned with pid 159
2025-07-17 13:53:06.741591+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C [159]:] internal event: SPAWNED, code = 0
2025-07-17 13:53:06.741592+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C [159]:] service state: xpcproxy
2025-07-17 13:53:06.741600+1000 0x27d      Default     0x0                  1      0    launchd: [system/com.apple.loginwindow.D5EFE0D8-77ED-4CF3-9141-927634E98F7C [159]:] internal event: SOURCE_ATTACH, code = 0
2025-07-17 13:53:06.744633+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] Waiting for  system critical plugins to finish initializing from path: /System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.744634+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] All  system critical plugins finished initializing from path: /System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.744771+1000 0x328      Default     0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] This program is not permitted to connect to or launch Window Server before login.
2025-07-17 13:53:06.744796+1000 0x328      Default     0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] Set a breakpoint at SLSLogBreak to catch errors/faults as they are logged.
2025-07-17 13:53:06.744796+1000 0x328      Error       0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] On-demand launch of the Window Server is allowed for root user only.
2025-07-17 13:53:06.744798+1000 0x328      Default     0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] Failed to look up the port for "com.apple.windowserver.active" (1102)
2025-07-17 13:53:06.744858+1000 0x328      Error       0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] On-demand launch of the Window Server is allowed for root user only.
2025-07-17 13:53:06.744860+1000 0x328      Default     0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] Failed to look up the port for "com.apple.windowserver.active" (1102)
2025-07-17 13:53:06.744875+1000 0x328      Error       0x0                  87     7    UserEventAgent: (SkyLightOld.dylib) [com.apple.SkyLight:default] This user is not allowed access to the window system right now.
2025-07-17 13:53:06.746152+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] Waiting for non system critical plugins to finish initializing from path: /Library/Apple/System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.746153+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] All non system critical plugins finished initializing from path: /Library/Apple/System/Library/UserEventPlugins/*.plugin
2025-07-17 13:53:06.747224+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_connection_options in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747234+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_create_connection_options in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747243+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_locate_service in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747251+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_parse_dynamic_destination in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747259+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_recorddelete_auth in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747305+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionCreate in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747321+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionCopyNodeNames in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747332+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_SessionRelease in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747507+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCreateWithName in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747517+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeRelease in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747526+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCreateWithNameAndOptions in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747536+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_ContextRelease in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747555+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySubnodeNames in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747568+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyUnreachableSubnodeNames in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747579+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyDetails in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747589+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedRecordTypes in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747599+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedAttributes in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747631+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCustomFunction in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747642+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747654+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyEffectivePolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747665+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopySupportedPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747705+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordSetPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747725+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordRemovePolicy in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747738+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopyPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747751+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeCopySupportedPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747762+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeSetPolicies in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747774+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_NodeRemovePolicy in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.747807+1000 0x387      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_RecordCopyPasswordPolicy in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.748439+1000 0x328      Error       0x0                  87     0    UserEventAgent: (CoreFoundation) [com.apple.CFBundle:plugin] AddInstanceForFactory: No factory registered for id <CFUUID 0x7fcfcb804570> FB86416D-6164-2070-726F-70735C216EC0
2025-07-17 13:53:06.748442+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] Calling initializer for /System/Library/UserEventPlugins/BonjourEvents.plugin
2025-07-17 13:53:06.748462+1000 0x328      Default     0x0                  87     0    UserEventAgent: [com.apple.UserEventAgent:Daemon] Initializer for /System/Library/UserEventPlugins/BonjourEvents.plugin finished (took 0.000019 seconds)
2025-07-17 13:53:06.748976+1000 0x34e      Default     0x0                  131    0    securityd: (Security) [com.apple.securityd:atomicfile] 0x7fa232504300 commited /private/var/db/mds/system/mdsObject.db.sb-e775abd2-2VPaIk to /private/var/db/mds/system/mdsObject.db
2025-07-17 13:53:06.749049+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.systemstats.analysis [94]:] service state: running
2025-07-17 13:53:06.749056+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.systemstats.analysis [94]:] internal event: INIT, code = 0
2025-07-17 13:53:06.749060+1000 0x27e      Default     0x0                  1      0    launchd: [system/com.apple.systemstats.analysis [94]:] Successfully spawned systemstats[94] because speculative
2025-07-17 13:53:06.749112+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol start in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749126+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol start_notification in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749135+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol prime in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749145+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol prime_notification in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749162+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol stop in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749177+1000 0x337      Error       0x0                  97     0    configd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol stop_notification in CFBundle 0x7fee95f04120 </System/Library/SystemConfiguration/PrinterNotifications.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.749422+1000 0x337      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:KernelEventMonitor] Load
2025-07-17 13:53:06.751778+1000 0x3b0      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:InterfaceNamer] addTimestamp: *START*: 774417186.751758
2025-07-17 13:53:06.751903+1000 0x3b0      Default     0x0                  97     0    configd: [com.apple.SystemConfiguration:InterfaceNamer] addTimestamp: *STACK*: 774417186.751891
2025-07-17 13:53:06.751946+1000 0x346      Error       0x60                 125    0    opendirectoryd: (CoreFoundation) [com.apple.CFBundle:loading] dlsym cannot find symbol odm_register_rpc_types in CFBundle 0x7fd07d2043a0 </System/Library/OpenDirectory/Modules/PlistFile.bundle> (bundle, loaded): <private>
2025-07-17 13:53:06.751968+1000 0x346      Error       0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:default] Failed to open file <private> [2: No such file or directory]
2025-07-17 13:53:06.752076+1000 0x387      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Loading node configuration for /Local
2025-07-17 13:53:06.752108+1000 0x387      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Node configuration for /Local has a db path on on the booted OS
2025-07-17 13:53:06.752179+1000 0x34e      Default     0x0                  131    0    securityd: (Security) [com.apple.securityd:atomicfile] 0x7fa2313051e0 commited /private/var/db/mds/system/mdsDirectory.db.sb-e775abd2-Zs1ILm to /private/var/db/mds/system/mdsDirectory.db
2025-07-17 13:53:06.752219+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registering for network changes
2025-07-17 13:53:06.752719+1000 0x387      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Found subnode "Default" for /Local
2025-07-17 13:53:06.752876+1000 0x387      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] Registered subnode with name '/Local/Default'
2025-07-17 13:53:06.752880+1000 0x3a9      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Loading node configuration for /Local/Default
2025-07-17 13:53:06.752891+1000 0x3a9      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Node configuration for /Local/Default has a db path on on the booted OS
2025-07-17 13:53:06.752903+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] /Local nodestate: starting check
2025-07-17 13:53:06.752904+1000 0x346      Default     0x60                 125    0    opendirectoryd: [com.apple.opendirectoryd:session] /Local service discovery: not needed, no discovery functions
2025-07-17 13:53:06.752978+1000 0x346      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:session] Performing first connection tasks for node configuration /Local with path /var/db/dslocal/nodes/
2025-07-17 13:53:06.753022+1000 0x346      Default     0x60                 125    0    opendirectoryd: (PlistFile) [com.apple.opendirectoryd:default] Completed first connection tasks for node configuration /Local with path /private/var/db/dslocal/nodes
